Portal,Report Name,Table,Columns In the Table,Data Type,Description
SC,DSP Orders,ads_dsp_order_performance,viewable_impressions,Double Precision,The number of times an ad was viewed by customers. 
SC,Fee Payments Preview,payments_fee_preview,current_fee_category,character varying,The current fee category that is mapped to your listing
SC,Fee Payments Preview,payments_fee_preview,estimated_future_fee_current_selling_on_amazon_future_ful_fee,double precision,Current Selling price on Amazon + Future Fulfillment fees
SC,Fee Payments Preview,payments_fee_preview,estimated_future_order_handling_fee_per_order,double precision,The estimated future order handling fee per order
SC,Fee Payments Preview,payments_fee_preview,estimated_future_pick_pack_fee_per_unit,double precision,Estimated future pick pack fee per unit ?
SC,Fee Payments Preview,payments_fee_preview,estimated_future_referral_fee_per_unit,double precision,The estimated referral fee per unit based on the future fee category that will be charged by the future fee category effective date
SC,Fee Payments Preview,payments_fee_preview,estimated_future_weight_handling_fee_per_unit,double precision,The estimated future  weight handling fee for your product based on the outbound shipping weight
SC,Fee Payments Preview,payments_fee_preview,expected_future_fulfillment_fee_per_unit,double precision,The estimated fulfillment fee per unit based on the future fee category that will be charged by the future fee category effective date
SC,Fee Payments Preview,payments_fee_preview,future_fee_category,character varying,A fee category that will be mapped to your listing by the future fee category effective date
SC,Fee Payments Preview,payments_fee_preview,future_fee_category_effective_date,timestamp with time zone,The date when the future fee category will take into effect
SC,Inventory age (FBA),inventory_age,_created_on,timestamp with time zone,Date the record was created
SC,Inventory age (FBA),inventory_age,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Inventory age (FBA),inventory_age,_revision,Integer,Number of times the record has changed
SC,Inventory age (FBA),inventory_age,alert,Character Varying,Low traffic or low conversion alert
SC,Inventory age (FBA),inventory_age,asin,Character Varying,Amazon Standard Identification Number
SC,Inventory age (FBA),inventory_age,avaliable_quantity_sellable,Integer,Number of units in inventory available for purchase
SC,Inventory age (FBA),inventory_age,buybox_price,Double Precision,The price of the offer winning the Buy Box.
SC,Inventory age (FBA),inventory_age,condition,Character Varying,Inventory condition such as new or used
SC,Inventory age (FBA),inventory_age,cubic_feet,Double Precision,Storage size in cubic feet
SC,Inventory age (FBA),inventory_age,currency,Character Varying,Currency used for the purchase
SC,Inventory age (FBA),inventory_age,days_of_supply,Double Precision,The estimated number of days that your current inventory supply will last based on Amazon's projected demand for your product
SC,Inventory age (FBA),inventory_age,estimated_cost_savings_of_recommended_actions,Double Precision,Estimated cost savings between taking the recommended action versus the storage fees you would incur on that inventory by taking no action. Amazon began providing this column instead of estimated_cost_savings_of_removal in October 2020.
SC,Inventory age (FBA),inventory_age,estimated_cost_savings_of_removal,Double Precision,Estimated cost savings between taking the recommended action versus the storage fees you would incur on that inventory by taking no action. Amazon stopped providing this column in May 2020.
SC,Inventory age (FBA),inventory_age,estimated_excess_quantity,Double Precision,Estimated excess units are overstocked units based on your current sales velocity and Amazon's customer demand forecast.
SC,Inventory age (FBA),inventory_age,estimated_storage_cost_next_month,Double Precision,"	 Estimated storage fees (monthly storage + long-term storage) that you would incur 30 days from today, based on your current sales rate."
SC,Inventory age (FBA),inventory_age,fnsku,Character Varying,Amazon's Fulfillment Network SKU identifier
SC,Inventory age (FBA),inventory_age,healthy_inventory_level,Integer,Quantity of inventory that is not considered excess based on product demand and your costs
SC,Inventory age (FBA),inventory_age,id,Integer ,Unique number assigned to every line in the table
SC,Inventory age (FBA),inventory_age,in_bound_quantity,Double Precision,Inbound quantity = inbound-working + inbound-shipped + inbound receiving
SC,Inventory age (FBA),inventory_age,inbound_received,Double Precision,Shipments in receiving status
SC,Inventory age (FBA),inventory_age,inbound_shipped,Double Precision,Shipments in shipped status
SC,Inventory age (FBA),inventory_age,inbound_working,Double Precision,Shipments in working status
SC,Inventory age (FBA),inventory_age,inv_age_0_to_30_days,Double Precision,The number of sellable units that have been in the fulfillment center for the last 30 days
SC,Inventory age (FBA),inventory_age,inv_age_0_to_90_days,Integer,Number of sellable units that have been in the fulfillment center for the last 0-90 days
SC,Inventory age (FBA),inventory_age,inv_age_31_to_60_days,Double Precision,The number of sellable units that have been in the fulfillment center for the last 31-60 days
SC,Inventory age (FBA),inventory_age,inv_age_61_to_90_days,Double Precision,	 The number of sellable units that have been in the fulfillment center for the last 61-90 days
SC,Inventory age (FBA),inventory_age,inv_age_91_to_180_days,Integer,Number of sellable units that have been in the fulfillment center for the last 91-180 days
SC,Inventory age (FBA),inventory_age,inv_age_181_to_270_days,Integer,Number of sellable units that have been in the fulfillment center for the last 181-270 days
SC,Inventory age (FBA),inventory_age,inv_age_181_to_330_days,Double Precision,The number of sellable units that have been in the fulfillment center for the last 181-330 days
SC,Inventory age (FBA),inventory_age,inv_age_271_to_365_days,Integer,Number of sellable units that have been in the fulfillment center for the last 271-365 days
SC,Inventory age (FBA),inventory_age,inv_age_331_to_365_days,Double Precision,The number of sellable units that have been in the fulfillment center for the last 331-365 days
SC,Inventory age (FBA),inventory_age,inv_age_365_plus_days,Integer,Number of sellable units that have been in the fulfillment center for the last 365+ days
SC,Inventory age (FBA),inventory_age,lowest_price_new,Double Precision,Lowest price plus shipping for this product in new condition on Amazon
SC,Inventory age (FBA),inventory_age,lowest_price_used,Double Precision,Lowest price plus shipping for this product in used condition on Amazon
SC,Inventory age (FBA),inventory_age,marketplace,Character Varying,The marketplace where the product is located 
SC,Inventory age (FBA),inventory_age,no_sale_last_6_months,Double Precision,Inventory that has had no sales in six months or more and is subject to automatic removal
SC,Inventory age (FBA),inventory_age,per_unit_volume,Double Precision,"The volume of the item, which is calculated by multiplying the longest side, median side, and shortest side together. These measurements generally correspond to the length, width, and height of the item."
SC,Inventory age (FBA),inventory_age,product_group,Character Varying,Product category of your product
SC,Inventory age (FBA),inventory_age,product_name,Character Varying,Name of product on product detail page
SC,Inventory age (FBA),inventory_age,projected_ltsf_6_mo,Integer,Projected long-term storage fee for units that have been in fulfillment centers for 180 to 365 days on the next charge date
SC,Inventory age (FBA),inventory_age,projected_ltsf_12_mo,Integer,Projected long-term storage fee for units that have been in fulfillment centers for 365+ days on the next charge date
SC,Inventory age (FBA),inventory_age,qty_to_be_charged_ltsf_6_mo,Integer,Number of sellable units that will have been in the fulfillment center for 180 to 365 days and are eligible for the 180-day LTSF charge
SC,Inventory age (FBA),inventory_age,qty_to_be_charged_ltsf_12_mo,Integer,Number of sellable units that will have been in the fulfillment center for 365+ days as of the next charge date
SC,Inventory age (FBA),inventory_age,qty_with_removals_in_progress,Integer,Number of units in inventory that you have requested be returned to you or disposed of
SC,Inventory age (FBA),inventory_age,recommended_action,Character Varying,"Action recommended for your inventory depending on inventory position, ASIN alerts, and known inputs"
SC,Inventory age (FBA),inventory_age,recommended_removal_quantity,Integer,Recommended quantity of inventory that would likely benefit from removal instead of being charged storage fees
SC,Inventory age (FBA),inventory_age,recommended_sale_duration_days,Integer,Recommended sale duration in days that would help you sell your excess inventory
SC,Inventory age (FBA),inventory_age,recommended_sales_price,Double Precision,Recommended sales price based on current inventory settings
SC,Inventory age (FBA),inventory_age,sales_price,Double Precision,Your sale price if a sale is running on a product
SC,Inventory age (FBA),inventory_age,sales_rank,Integer,Sales rank of your product 
SC,Inventory age (FBA),inventory_age,sales_shipped_last_7_days,Double Precision,Shipped-unit sales in the last 7 days
SC,Inventory age (FBA),inventory_age,sales_shipped_last_30_days,Double Precision,Shipped-unit sales in the last 30 days
SC,Inventory age (FBA),inventory_age,sales_shipped_last_60_days,Double Precision,Shipped-unit sales in the last 60 days
SC,Inventory age (FBA),inventory_age,sales_shipped_last_90_days,Double Precision,Shipped-unit sales in the last 90 days
SC,Inventory age (FBA),inventory_age,sell_through,Double Precision,Rate that units sold and shipped over the past 90 days divided by the average inventory available at fulfillment centers during that time period
SC,Inventory age (FBA),inventory_age,sku,Character Varying,Stock Keeping Unit (SKU)
SC,Inventory age (FBA),inventory_age,snapshot_date,timestamp with time zone,Report date
SC,Inventory age (FBA),inventory_age,storage_type,Character Varying,"Standard-size, oversize, apparel, footwear, flammable, or aerosol"
SC,Inventory age (FBA),inventory_age,units_shipped_last_7_days,Integer,Units sold in the last 7 days
SC,Inventory age (FBA),inventory_age,units_shipped_last_30_days,Integer,Units sold in the last 30 days
SC,Inventory age (FBA),inventory_age,units_shipped_last_60_days,Integer,Units sold in the last 60 days
SC,Inventory age (FBA),inventory_age,units_shipped_last_90_days,Integer,Units sold in the last 90 days
SC,Inventory age (FBA),inventory_age,weeks_of_cover_t30,Double Precision,Your historical trailing 30-day on-hand inventory average divided by your units sold over the same time period divided by 4 weeks. 
SC,Inventory age (FBA),inventory_age,weeks_of_cover_t90,Double Precision,Your historical trailing 90-day on-hand inventory average divided by your units sold over the same time period divided by 12 weeks. 
SC,Inventory age (FBA),inventory_age,your_price,Double Precision,Your listed price on Amazon
